time,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67,x68,y68
4.191,178.45352,341.44788,181.26701,390.49994,190.42317,438.7888,201.51358,483.94537,220.64577,529.52374,246.75511,571.37634,279.2086,606.1197,316.61328,628.99963,359.0528,633.57526,400.8365,622.4689,433.55612,593.5105,464.0551,555.9158,486.98798,513.78467,502.94467,468.54248,511.41382,423.15393,516.4458,377.8106,514.9146,330.82562,194.93304,329.50632,217.19612,308.82047,250.31558,306.87555,282.2072,314.08725,315.50156,324.6319,366.77563,326.26746,398.84323,313.13263,431.63144,305.71472,465.43192,307.25198,490.31244,325.69824,342.8581,352.68207,344.64468,381.00824,346.13303,409.3351,347.83862,438.72208,312.8925,465.10464,330.24512,468.0112,347.8264,471.5203,364.83554,467.14862,382.3287,462.9699,234.67024,357.40558,253.07594,350.26675,275.74762,349.72992,297.4943,360.7673,274.83456,365.64096,252.58647,366.15222,389.6135,360.04675,410.06943,349.47122,432.8169,349.31274,452.7147,355.326,433.91388,364.01697,411.4046,364.078,283.4912,521.37695,306.14084,511.49075,332.97552,502.5565,350.81454,506.69263,367.69254,501.13632,392.8491,507.50522,415.48923,515.2309,396.17938,542.81555,373.4488,556.6934,353.93988,559.7208,334.20636,558.71204,307.88126,547.9729,294.9199,524.37665,333.19675,521.01855,351.57584,521.414,369.2518,519.3628,404.11288,517.8139,370.7754,528.20154,352.5743,531.4704,333.90952,530.7017
4.224,180.32408,340.70193,183.08662,390.02866,190.58809,438.7404,200.56807,484.8833,217.17578,529.78955,242.24017,570.16,276.16708,605.1654,314.1498,627.70544,357.7242,631.2856,400.3116,620.5082,433.2974,592.5549,464.6437,556.6473,487.57648,514.3567,502.3934,469.17862,510.61365,425.32593,515.9165,379.7274,515.4746,332.92395,197.98915,332.14108,219.14859,310.48822,252.8998,307.67844,285.03146,313.99606,317.54034,324.97537,366.62756,325.55933,398.98566,312.493,432.0094,305.97165,465.73724,309.69818,489.99295,328.67194,343.2399,350.70987,344.38168,379.4159,345.22174,408.19412,346.3534,437.87695,313.94528,463.1194,330.06467,465.67532,346.76926,469.1191,363.29147,464.94855,379.6311,460.96317,236.0506,357.18463,254.67007,350.06512,276.05768,349.86765,296.81247,360.7929,275.15594,364.9622,253.92639,365.18997,389.968,359.8704,410.6183,349.00983,432.81448,348.80637,452.21747,354.68604,433.8842,362.98053,412.2408,363.5475,282.79242,517.75055,306.06552,508.81708,332.57208,500.78467,349.54434,504.4947,366.42844,499.1813,391.91382,504.74518,414.61395,512.4223,394.2853,538.29614,371.5208,551.7934,352.23343,555.0811,333.41153,554.30334,307.53918,544.9525,294.82312,521.32886,332.80362,516.74854,350.22437,516.92816,367.826,515.00195,403.27374,515.2566,369.39575,526.31305,351.0907,530.0805,333.00006,529.0552
4.257,179.03189,345.65698,182.4502,393.25955,191.14824,441.0436,202.58806,486.42813,221.58946,530.56165,248.05946,569.90137,280.57,601.5337,319.03726,624.0473,361.58972,628.0654,402.80765,616.6315,434.80646,588.99744,463.5703,553.67566,486.23926,512.44354,501.22742,468.77762,509.20142,424.92264,514.7692,379.95245,513.8536,333.42084,196.68608,330.36945,217.90985,309.29483,250.15015,305.88995,282.6946,313.19498,315.4787,324.89444,367.55472,327.02505,397.9047,312.72104,430.60873,305.257,463.49493,307.49207,489.10153,324.14175,343.4333,352.77643,345.09238,381.13828,346.52414,409.2436,348.22574,438.61917,314.82864,463.91995,331.59506,466.50168,348.48373,469.50885,364.921,465.58054,381.54065,461.24826,235.80846,357.6127,254.05208,350.58017,276.15308,349.79163,297.83438,360.29395,275.37738,365.68893,253.60101,366.20044,389.27124,360.445,410.30197,349.62485,432.78806,349.89005,451.83698,356.24908,433.59702,365.2376,411.59552,365.03323,285.05554,518.4122,309.11407,509.82257,334.6774,500.84433,352.2143,504.79874,367.42953,499.2693,392.16373,505.695,414.90878,513.2921,394.25876,537.86224,372.40158,549.7107,354.45148,552.5253,335.26578,551.72675,310.36697,542.62933,296.86932,521.11005,334.7789,517.55414,352.93665,517.83575,369.01102,516.04626,403.47855,515.5523,370.12155,522.5558,353.28503,525.53973,334.86325,524.65265
4.29,178.40465,348.86212,182.59457,396.60947,191.65489,444.63907,202.57858,490.17148,220.99437,533.12524,247.53719,571.3883,279.5786,602.2359,317.43298,622.7229,360.11624,626.75903,401.64807,616.2997,435.10413,590.6979,466.38614,555.9868,489.9812,515.4976,505.65588,472.2046,512.92145,427.91217,517.3054,382.5424,516.4946,335.27573,194.72594,331.53848,216.09048,310.2256,248.80647,307.63745,281.17078,314.42294,313.6232,325.27518,367.6191,325.95856,399.16342,312.30447,432.6094,304.93176,465.69946,307.75018,490.39307,325.40872,343.00006,352.68906,344.55154,381.47168,345.95233,409.85367,347.49838,439.05804,313.32355,464.18832,330.6593,467.27325,348.15042,470.30298,364.9498,466.18744,381.64966,461.69177,235.47054,358.57132,254.02281,351.12283,276.15002,350.49756,297.62338,360.86517,275.8484,365.94397,253.96947,366.75864,389.8561,360.1776,410.60278,349.61166,432.82968,349.85107,452.53098,356.0372,433.67227,364.55157,411.97037,364.53537,285.42236,518.3421,309.9824,509.4096,334.81674,500.61798,351.55765,504.2535,367.68933,498.88177,391.52188,505.4816,414.3926,513.4399,393.077,536.0156,371.79422,547.2929,353.19833,550.14716,334.81656,549.57416,310.5456,541.56793,297.08398,520.5734,334.7326,517.1699,351.98785,517.5453,369.03995,515.3034,403.1326,515.1272,369.62085,521.41895,352.2581,524.6473,334.6352,523.9139
4.323,178.39706,344.14047,181.20966,392.76367,189.75392,439.48398,200.31645,484.1092,219.52715,528.6335,246.23167,567.6529,279.73724,600.0004,316.7653,622.59906,360.00412,626.4895,402.20438,615.3174,434.80252,587.1697,463.8092,550.95166,485.61948,510.0751,501.6571,465.99887,510.1294,423.0569,514.98315,377.26288,513.17346,330.2286,193.77057,329.91766,214.40504,307.81287,248.17705,305.36954,280.71536,313.18985,313.83936,324.31244,368.33224,325.1462,400.28494,313.2625,432.13138,305.9054,464.53613,307.48077,488.98914,324.78043,343.1474,351.76706,344.9707,380.77518,346.4841,409.19962,348.209,439.1326,313.84103,462.83875,330.77258,466.44507,348.21725,470.46597,365.04663,465.85858,382.0175,460.9549,235.03967,356.81332,253.71681,350.18747,276.0853,349.14523,297.91208,360.2524,275.46292,365.76813,253.47762,365.9944,388.4628,359.80847,408.55212,349.4544,430.98096,349.16898,451.19604,354.28802,432.42786,364.01294,410.28458,364.25735,285.2827,515.83984,308.8503,508.2976,334.47665,499.7434,351.21375,503.95248,367.59494,498.32083,391.79095,504.19925,414.93594,510.93668,394.23782,535.6013,372.0113,548.2189,353.25876,551.43427,334.82593,550.31683,309.78598,541.23676,297.54327,519.2027,334.564,516.53595,351.82858,516.97644,369.0201,515.0967,403.55533,513.0428,369.75793,520.7401,352.1607,524.5267,334.53635,523.4731
4.356,179.28775,344.36923,182.92639,393.09937,191.41063,440.096,201.50761,484.55774,218.75359,528.0817,243.93756,567.23663,276.39127,600.0658,315.27887,622.68994,359.14944,626.3347,402.627,616.04083,437.13998,589.1499,467.68622,552.93024,489.38184,511.62012,502.74625,467.05316,509.64258,423.6699,515.3147,378.21423,515.10956,331.2444,194.59978,332.33667,215.50388,309.50122,250.07562,306.61905,283.1497,313.5384,316.9373,324.89395,366.72763,326.18295,399.45148,313.1919,432.7007,305.94763,466.7203,307.877,490.9296,327.04156,343.38855,350.96143,344.67252,379.27936,345.75717,407.47708,347.0041,437.17636,314.5527,462.87186,330.9171,465.45215,347.39383,468.64606,363.84488,464.47388,380.77777,460.6962,234.721,358.05908,253.23889,350.6182,275.4412,349.8103,296.71118,360.45618,274.94305,365.52243,253.04683,366.25797,390.69293,359.69135,410.45645,349.22675,432.69147,349.07327,452.2009,354.8953,433.77963,363.76248,411.796,363.94955,285.3729,515.9275,310.3603,508.36853,335.13705,499.47403,351.0458,503.43872,367.2911,497.82712,392.0169,504.1407,416.14297,510.77115,395.00186,534.67346,372.38058,546.60956,353.88806,549.3825,336.12476,548.8585,311.15717,540.3421,298.29376,518.82025,334.95477,515.77057,351.57248,516.3877,368.48486,514.3402,405.16626,512.72406,370.417,520.47,352.8546,523.485,335.87228,522.32623
4.389,183.36023,348.9439,185.83305,396.00107,194.92867,441.9017,205.98766,485.90717,223.53096,529.9337,248.36005,568.8321,279.89267,600.69086,316.3017,621.66516,359.19904,625.50256,401.58157,615.91284,435.86844,589.36884,466.39603,555.278,488.58945,514.56934,504.1358,471.74408,512.8092,428.79123,518.1964,384.77377,517.3233,340.26065,197.66296,333.4253,217.44566,310.53857,251.30286,306.92014,283.7924,314.295,315.7714,325.84256,367.5515,326.25723,399.77798,313.31204,432.70407,306.16525,466.55392,308.6933,490.9299,328.0454,343.45218,352.242,344.51544,379.89316,345.44388,407.52673,346.27515,436.71506,314.84933,463.06714,330.88135,465.8688,347.4277,469.39316,363.61694,465.3523,380.3848,461.36664,237.81937,358.45065,256.0038,351.26602,277.82492,350.105,298.77063,360.33923,277.57162,365.98965,255.82173,366.78583,390.84006,360.0602,411.54865,350.0716,433.91663,350.13208,453.14243,355.95013,434.96594,365.2518,412.9294,365.29086,285.42377,516.3912,309.0867,507.77713,333.30908,499.83875,350.26883,503.95364,367.34933,498.77365,391.5418,504.75162,416.2897,511.17044,394.43167,535.4595,372.4177,546.61224,352.71347,549.6772,334.07736,548.6459,310.07455,540.4431,297.68384,519.404,333.42535,514.7758,350.9433,515.58044,368.7658,514.02325,404.89508,513.52264,370.3314,520.4084,351.95825,523.7793,333.785,522.6743
4.422,180.31949,344.26105,183.92757,391.31906,192.24359,437.41937,202.70079,482.54584,221.03645,526.39514,246.28627,565.3628,279.0668,598.7146,315.65396,621.6167,359.65414,626.4745,403.4264,616.5666,438.778,586.99036,469.44296,550.9676,491.7547,508.56335,507.02875,464.06293,514.5909,420.24753,519.0155,375.33633,517.5743,329.51,197.10767,329.86856,218.33623,309.18878,252.04794,306.66437,284.0001,313.95544,316.54214,324.783,366.21313,326.04095,397.94785,312.9282,430.70108,305.4221,464.94357,307.00458,490.97037,324.5333,343.1119,352.08768,344.1786,380.1472,345.1559,408.48813,346.2382,437.974,313.36362,462.68304,330.1739,466.77255,347.88934,470.49945,364.6324,465.96756,381.9897,461.5541,236.30254,357.37225,254.80647,350.1745,277.06265,349.42667,297.85446,360.19943,276.41104,365.31943,254.29852,365.97723,391.7382,359.6298,412.615,349.63214,435.14606,349.5614,454.62607,355.5729,436.3686,364.43073,414.12802,364.516,283.8542,514.9554,308.50873,508.0209,333.45966,500.73608,351.1797,504.84576,368.55713,499.8658,393.63965,505.0131,419.3411,510.30737,397.12442,537.15027,374.17496,549.64154,353.8899,552.52844,334.51517,550.95325,309.67078,541.30743,295.35822,518.85443,333.44724,515.3546,351.73648,516.635,370.03986,514.96094,408.0334,513.3563,372.1672,524.0767,353.08658,527.5213,334.1971,525.48645
4.455,254.22795,75.9455,254.50644,81.5247,255.10405,87.02689,256.10117,92.40856,257.61282,97.34922,260.34006,101.83869,264.26996,105.530045,268.6265,108.118004,273.359,108.455894,278.0255,107.29702,282.8159,104.77656,287.7614,101.82716,291.50027,97.93878,294.04004,92.9887,295.68283,87.28099,296.9701,81.53183,298.08356,75.5981,257.83286,74.40056,260.24762,71.975044,263.77744,70.97871,267.64233,71.336754,271.21384,72.81546,279.20523,72.55984,282.86057,70.83199,286.99277,70.22833,290.97775,70.711845,293.9191,73.07394,274.29846,76.93842,274.0033,80.467384,273.7165,83.945274,273.45065,87.58071,269.9903,90.42012,271.83658,90.99561,273.87808,91.1813,276.1473,90.530426,278.30127,89.58186,262.0156,78.18969,264.2709,76.81006,267.22256,76.602486,269.70612,78.08031,267.14603,78.92905,264.23544,79.158264,280.7035,77.19126,283.15356,75.566216,286.06522,75.45126,288.4463,76.38378,286.21725,77.549965,283.3451,77.67961,268.1551,98.23878,270.4839,96.73484,272.77634,95.40931,274.25705,95.56728,275.72412,94.87958,278.17017,95.25886,281.23962,95.98272,278.44144,97.63108,276.17883,98.717026,274.56735,99.32131,273.05188,99.59921,270.6176,99.60716,269.42282,98.000824,272.82562,96.85481,274.3624,96.66587,275.89713,96.174805,279.8906,96.13294,275.9925,96.50424,274.46844,97.06684,272.95364,97.25801
4.488,255.75047,75.30897,256.06198,80.80821,256.7287,86.04974,257.7795,91.30523,259.10284,96.2613,261.59244,100.95839,265.23288,104.74594,269.4856,107.627235,274.1595,107.9614,278.9595,106.882965,284.05984,104.37671,289.27866,101.423805,293.2847,97.46915,295.70453,92.39367,297.2348,86.73299,298.51416,80.950325,299.74982,74.88862,258.82596,74.547585,261.35056,72.27292,264.90878,71.33646,268.6859,71.82546,272.11102,73.38401,279.4692,73.16461,283.19977,71.20386,287.43643,70.213684,291.80338,70.5939,295.17432,72.96429,274.8825,77.040665,274.52597,80.425354,274.16324,83.77697,273.80188,87.29518,270.73752,90.19724,272.41852,90.6385,274.33905,90.88494,276.61682,90.24769,278.87692,89.38999,262.64664,78.33288,264.82812,76.98944,267.62366,76.72924,270.07132,78.09543,267.5646,78.9021,264.8126,79.1437,281.87485,77.14173,284.17657,75.48017,287.06772,75.34871,289.61877,76.19578,287.22128,77.35228,284.39484,77.50525,268.69278,98.01995,270.8783,96.369156,273.11026,95.01362,274.67593,95.20142,276.23322,94.459755,278.84686,94.998184,282.1217,95.84239,279.17624,97.88839,276.72784,98.907364,275.0619,99.44178,273.41278,99.66243,271.06198,99.488976,269.96936,97.79437,273.1664,96.585976,274.80853,96.39541,276.41104,95.93844,280.80984,95.94212,276.55673,96.328636,274.95093,96.847176,273.3228,96.97433
4.521,256.5123,76.02367,256.79263,81.59996,257.43182,86.757805,258.56393,91.91599,260.1481,96.785805,262.8259,101.42819,266.35367,104.96445,270.49667,107.374725,274.99088,107.50511,279.6359,106.29188,284.5403,103.50871,289.3775,100.50565,293.15192,96.56505,295.40802,91.614815,296.87665,86.0701,297.95883,80.435585,298.819,74.73739,259.51968,75.032776,262.10968,73.19833,265.5121,72.65912,269.02942,73.15552,272.44833,74.57643,278.81616,73.98861,282.38205,72.12465,286.3847,71.12288,290.58643,70.87324,294.06577,72.92053,274.65677,77.88408,274.4038,81.35027,274.15802,84.72476,273.92108,88.26327,270.51688,90.674286,272.43454,91.184204,274.47794,91.403206,276.9138,90.712845,279.3121,89.75962,263.26358,79.01022,265.34125,77.79592,267.88965,77.52103,270.2955,78.7007,267.913,79.44572,265.42123,79.739204,281.48782,77.5497,283.72745,75.98646,286.37695,75.83103,288.95782,76.487,286.55017,77.58635,283.96597,77.774155,268.96594,97.74697,271.10828,96.31937,273.50073,95.21713,275.0495,95.46343,276.49847,94.658134,279.20682,94.86049,282.4853,95.29959,279.53528,97.39813,277.0744,98.731224,275.46188,99.291534,273.8659,99.53123,271.417,99.350914,270.28003,97.53447,273.5823,96.7177,275.14343,96.586945,276.66965,96.0109,281.13077,95.479324,276.83646,96.1983,275.31778,96.77084,273.7524,96.9194
4.554,180.09834,347.55316,183.29494,396.15274,192.19363,443.92728,202.63702,489.39743,221.60103,533.30743,248.36319,570.7272,280.98096,601.6154,317.4118,623.3767,360.40396,626.3523,403.25867,616.52026,437.13214,589.2622,469.49606,554.5796,492.69937,513.9516,506.92566,469.81567,513.1387,426.00397,517.11163,380.45438,515.219,333.02585,196.57588,331.9355,217.78664,309.71533,251.19453,306.65353,283.70303,314.39322,316.53485,325.66367,369.93433,327.0451,400.3161,313.39395,432.6307,305.03604,465.76974,306.5516,491.25494,323.92084,344.69516,352.02042,346.36133,379.73392,347.758,407.5323,349.29742,436.3723,315.10428,462.21295,332.49167,465.288,350.24606,468.65784,367.20093,463.9256,384.3538,459.71704,237.06023,358.1914,254.82372,350.48474,277.01547,349.66928,298.72327,361.04294,276.62817,366.09927,254.61911,366.68402,391.84995,360.51663,411.86786,349.46506,434.2372,349.1187,453.22107,355.64883,435.29044,364.69186,413.19873,364.56705,284.6777,515.3425,309.47513,507.13367,335.56503,499.1802,352.93292,502.7753,369.86212,497.70276,394.47568,503.6077,419.13495,510.2839,397.2759,534.7625,374.45197,546.1468,355.45767,548.7581,336.43933,548.0266,310.83524,539.4983,296.02768,517.8287,335.4433,512.2707,353.33246,512.69946,371.1239,510.67932,407.69284,512.36597,372.62952,521.97504,354.61075,525.1084,336.27115,523.7421
4.587,179.62268,344.28842,182.36343,390.50604,191.23247,438.09305,202.57388,482.93146,221.39145,526.6446,246.75002,566.5526,279.07962,600.4318,317.81152,623.1693,361.2587,627.3994,402.8217,616.33856,435.8611,588.34467,465.01987,551.2634,486.9379,510.36118,502.60333,467.36218,511.01367,423.83112,515.4811,378.5934,512.9018,332.1005,197.17912,330.7615,218.56088,308.93005,251.191,305.9706,283.29642,313.82343,316.30508,325.67203,370.23502,326.9596,401.21228,313.21756,433.9933,305.02536,467.1451,307.22037,491.017,326.24658,344.98734,352.91193,346.7874,382.27023,348.56216,411.63464,350.27194,441.69006,314.31302,465.05502,332.219,467.57425,350.30533,470.9072,367.16226,466.63992,384.64844,462.70056,236.88908,357.52887,254.313,350.04037,276.29184,349.7646,298.34497,360.919,275.83047,366.12946,253.8795,366.60052,391.20163,360.52472,410.9701,349.76526,433.08734,349.29117,452.30643,355.4601,434.22128,364.89816,412.22675,364.87375,284.58212,515.3502,308.92746,508.88034,335.7839,500.57056,352.80994,504.358,369.51514,498.79468,394.26862,504.63605,418.99,510.0818,396.98703,534.8439,374.36865,548.6486,355.10565,551.3829,336.17453,550.63245,309.9533,540.95416,296.5759,518.55994,335.72635,517.54333,353.5614,517.6823,371.05283,515.78046,407.66327,512.7871,372.17947,522.9524,354.3283,526.2339,336.0583,525.16156
4.62,178.93214,340.94598,181.98195,389.2272,190.22768,436.72116,201.60553,481.3476,219.93748,525.54144,245.212,565.2324,278.40848,599.2563,315.5825,622.67487,360.47263,627.83374,403.45016,617.36224,438.10455,588.8278,469.07434,552.9578,491.75922,512.076,506.75217,468.18842,514.255,424.169,519.4983,378.42917,518.1736,331.88904,199.23198,331.3025,220.182,310.24966,252.87308,307.15604,284.64758,314.2394,316.5435,325.53812,371.88373,326.70538,402.4844,313.24176,434.2738,305.93753,467.41605,308.12177,491.97116,324.99612,345.1373,352.06033,346.3858,380.5369,347.4128,409.23495,348.5103,439.0511,315.0942,463.69568,332.13406,467.21225,350.08353,470.54868,366.54993,466.25803,383.46054,461.94846,237.9122,358.00504,256.22748,350.84833,278.3657,350.44907,299.2217,361.03714,277.1128,366.48602,255.22116,366.9041,391.7634,360.55817,411.46783,349.87567,434.05692,349.54364,453.67972,355.65997,435.4998,364.934,413.46042,365.22757,285.0022,514.78156,309.8383,508.1025,335.39447,501.5998,352.17197,505.3262,368.8776,500.19925,394.4564,505.156,419.68546,509.33545,398.33383,536.3378,375.27917,550.4238,356.16016,553.2051,337.46024,552.023,311.66803,541.5788,296.64273,518.3183,335.3289,515.2284,352.7171,515.82526,370.15176,514.35474,409.53568,512.46375,373.0753,524.564,355.21368,527.6869,337.0894,525.80786
4.653,259.8728,76.93022,259.73596,81.79564,259.98697,86.29688,260.62338,91.26151,261.72803,95.99925,263.5955,100.54578,266.22626,104.4628,269.2325,107.775826,273.18564,108.63019,277.99948,108.11962,283.44397,105.89172,288.84256,102.92061,293.51956,98.84608,296.64218,93.84311,298.453,87.95144,299.46225,81.89662,300.20612,75.73538,260.4228,75.45447,262.31323,73.75944,265.15543,73.50373,268.26926,73.93086,271.19324,75.1382,277.66528,74.52832,281.62793,72.795685,285.87244,71.87672,290.28946,71.92466,294.08707,73.80209,273.32483,78.639496,272.7911,81.99921,272.1742,85.287674,271.5471,88.716484,268.84186,90.87347,270.62503,91.59324,272.66528,91.96134,275.12695,91.348946,277.591,90.61488,263.37027,79.23157,265.30792,78.078255,267.82108,77.85031,270.0735,79.171364,267.7887,79.84463,265.3309,80.07446,280.70358,78.414536,282.9804,76.84123,285.72388,76.731674,288.41614,77.550835,285.90042,78.71151,283.21304,78.82623,267.69263,97.395615,269.49677,96.39281,271.50833,95.63527,273.1547,96.008026,275.03238,95.39508,278.30536,95.712204,282.25928,96.27401,278.43524,99.10928,275.30222,100.50238,273.2608,100.90494,271.54633,100.89418,269.65787,100.03603,268.92377,97.46116,271.4864,97.00595,273.1528,97.075516,275.10806,96.706375,280.83136,96.509605,275.1993,97.84154,273.27066,98.26147,271.57742,98.1903
4.686,179.86313,348.8735,182.91408,396.24002,191.56894,443.31796,202.33122,487.6578,220.83159,532.07355,246.06123,570.4752,278.78394,601.5638,316.06628,622.4779,359.9918,626.6663,402.41293,616.06683,436.35785,588.4499,466.82114,552.7351,488.71802,511.24924,502.59976,468.07196,510.16296,425.74396,515.5383,382.71512,514.16833,338.04263,194.85022,334.48077,215.56866,310.89328,249.04869,307.44284,282.439,314.6971,316.18906,325.46216,368.87485,326.82053,400.64807,313.5097,433.501,305.9528,466.86633,308.96677,490.85947,327.30643,344.19913,351.8635,345.63535,380.36978,346.9832,408.66055,348.58157,438.6036,314.4687,463.88083,331.68863,467.01422,348.94205,470.3494,365.6381,465.97552,381.99643,461.84567,235.25583,359.3058,254.3443,351.2589,277.24277,350.9275,298.42603,361.90433,276.44305,366.61615,253.97864,367.35043,390.68784,361.13806,411.68683,349.9867,434.26172,349.91937,453.2141,356.49084,435.31882,365.10406,413.03772,365.18152,284.7428,516.1,309.83154,508.43512,335.75284,501.5009,352.13208,505.47162,368.04797,500.7282,392.9056,505.77853,417.66104,510.92264,395.61032,536.3795,372.92892,548.7314,354.4668,550.7664,336.37473,549.52356,310.9949,539.621,296.91217,519.28424,335.6488,515.64105,352.74832,516.39764,369.55347,514.809,406.43713,513.91315,370.71756,523.34766,353.48184,526.013,335.80472,524.47125
4.719,178.33595,344.2255,182.3728,392.3629,190.97458,439.95157,201.66661,485.54797,220.01283,529.0055,247.22261,568.1265,280.5225,601.28986,319.7953,625.1902,363.19067,629.2411,405.17883,618.02234,438.09625,587.9896,467.35648,551.33276,490.1575,509.63153,505.82257,466.17294,513.6886,422.4057,518.0412,377.23523,516.4118,330.26324,197.2969,332.03848,217.92137,309.50162,250.97781,305.8647,283.59274,313.28494,317.11404,324.2711,368.86526,325.73447,401.17618,312.4765,433.96594,304.874,466.9254,308.12122,491.03848,326.5843,343.86636,351.90436,345.145,381.07193,346.40005,410.08484,347.95538,439.96915,314.257,463.8257,331.9325,467.07495,349.25623,469.98047,365.4556,465.6305,381.65967,461.8659,237.69789,357.5286,255.67957,350.63144,277.76904,350.14893,298.2432,360.35226,277.10846,365.93512,255.4002,366.79077,389.1413,359.65848,409.28198,349.51254,431.71832,349.4802,450.65707,354.854,432.87613,364.66653,410.8926,364.4759,285.78915,516.66437,308.9966,509.49463,334.27637,502.08063,351.60266,505.45044,368.5745,500.53925,392.80286,505.9294,416.07495,511.3462,395.17795,534.85205,373.8763,548.64087,354.57935,551.8108,335.4566,550.65247,310.7686,540.3104,297.2581,519.4082,334.2767,516.83344,352.23053,516.9436,370.07974,515.3002,404.8701,513.6804,371.46027,523.5005,353.4393,526.7783,334.87656,525.5376
4.752,175.70952,344.61002,179.60043,392.76984,187.79733,439.83807,198.2231,484.31808,216.24927,528.3746,242.8432,567.92535,275.91766,600.29205,315.43362,623.81396,360.8334,628.0564,403.72043,616.75305,436.74,587.25085,466.71658,550.80414,490.01608,508.79706,505.38434,464.37778,512.8136,420.90475,517.21405,376.7483,515.37274,331.35855,197.8844,330.0099,218.7628,307.5277,251.66339,305.17545,284.2475,312.82797,318.26175,324.27988,370.3856,326.50278,400.97617,313.02716,433.40732,304.84607,465.83685,307.25,490.84857,325.59558,344.98453,353.04977,346.72983,381.95093,348.4639,410.6211,350.45413,440.20972,314.74945,464.3824,332.56622,466.9426,349.80206,470.04187,366.80997,465.79266,383.76016,461.9754,237.80937,357.40906,255.66211,350.17096,277.95813,349.70642,298.84827,360.35156,277.25156,366.23685,255.35854,366.85043,390.59857,359.94785,410.34048,349.43817,433.01352,349.55984,452.36038,355.15778,434.02988,365.1864,411.68832,364.84155,285.69598,516.15076,309.94315,508.2816,335.39526,500.08682,353.027,504.11307,369.52673,498.6958,393.59073,504.83197,416.21497,511.22394,395.783,534.44275,374.44348,546.865,355.2704,549.74,335.76013,548.7302,310.78,539.3361,297.2867,518.4637,335.1175,516.8181,353.56708,517.3051,370.95145,515.342,404.95065,513.3394,372.1285,520.73444,354.4676,524.2031,335.54855,522.8027
4.785,180.11568,344.89008,182.70161,392.85217,191.61778,440.72314,202.20602,485.69168,219.71318,529.51636,245.60406,568.53033,277.88644,600.3328,316.2041,622.28107,360.08563,625.5156,402.9159,615.92395,436.72153,587.9272,468.0841,552.5106,489.9102,511.38666,504.22696,467.4821,511.94666,424.66342,517.79944,381.02948,516.54926,335.0927,198.05832,331.1547,219.73317,310.99954,252.08743,307.3155,284.38388,314.74924,316.5338,326.10056,370.23117,327.79828,401.40158,313.9057,433.82684,306.53082,466.76724,308.99158,491.4908,326.19974,345.00998,351.45517,346.43427,380.97797,347.71313,410.36224,349.27158,440.6995,314.72736,464.07187,331.85922,467.17783,349.06714,470.90857,365.96512,466.2707,383.09744,461.98294,237.3696,357.32947,255.31183,349.89014,277.84296,349.6112,299.4475,360.9538,277.0002,365.5589,255.00296,365.85355,391.24518,360.64676,411.2757,350.11777,433.5116,349.94156,453.12216,355.48132,434.68478,364.94113,412.95352,364.993,286.42368,516.35706,310.07126,508.80014,335.44354,501.61777,352.6963,505.12677,370.10892,500.52377,394.77335,505.46613,417.80396,511.45142,396.26166,535.0788,373.49847,547.22156,354.38644,549.9177,335.362,548.9192,311.20282,540.3214,297.4169,519.2497,335.44888,514.1601,353.20245,514.89185,371.3414,513.00555,407.47098,513.673,371.58212,522.9547,353.48245,526.478,335.17255,524.95734
4.818,179.54239,349.32217,182.92648,397.55603,191.45857,444.43726,202.94774,488.59946,222.35802,532.214,248.28941,569.2021,280.29446,600.0642,317.4549,622.4501,361.07532,625.618,403.11508,614.7012,437.00964,586.56067,468.50073,552.90497,491.33212,512.53595,505.63345,469.1635,513.5399,427.28427,518.89185,383.32422,518.75854,336.96646,196.08058,334.09866,216.60083,310.7169,251.01184,306.93842,284.3367,313.7397,316.7877,326.00046,370.5902,326.02975,402.65463,312.77634,435.68378,305.7548,469.3268,308.1681,493.8446,326.11755,345.91672,351.25812,347.17368,380.7829,348.291,410.393,349.59943,441.2061,316.30588,464.35117,333.10126,467.229,350.39178,470.71753,366.88123,466.18332,383.4325,462.0063,238.00485,358.52878,255.96117,350.96594,277.95444,350.15036,298.82117,361.09766,277.56754,366.09506,255.87633,366.67746,392.89865,360.21564,412.67755,349.32895,434.46735,349.13293,453.9487,354.97086,435.86472,364.10834,414.60388,364.58527,285.5304,516.3546,309.77716,508.57684,335.47574,501.48465,352.47574,504.956,370.52463,499.8881,394.55045,505.2346,418.40918,510.47656,396.51804,533.1867,374.345,544.3378,354.31015,547.92993,335.46497,547.25684,310.6208,539.1865,297.45508,518.9097,335.4282,514.32513,353.05722,514.83563,371.70422,512.992,407.81552,512.57684,372.37106,520.6923,353.4842,524.3476,335.26654,523.5267
